u_id,u_school,u_keyboard,session_type,session_rating,avgcpm,session
401020,kas,sparsh,14,5,30.954,13
401020,kas,sparsh,15,4,34.326,14
401020,kas,sparsh,16,5,35.362,15
401020,kas,sparsh,17,5,36.997,16
401020,kas,sparsh,18,4,36.8,17
401020,kas,sparsh,19,5,38.054,18
401020,kas,sparsh,20,5,44.762,19
401020,kas,sparsh,21,5,41.072,20
401020,kas,sparsh,22,5,42.335,21
401020,kas,sparsh,23,5,38.101,22
401020,kas,sparsh,24,5,46.965,23
401020,kas,sparsh,25,5,43.192,24
401020,kas,sparsh,26,5,41.432,25
401020,kas,sparsh,27,5,46.261,26
401020,kas,sparsh,28,5,46.222,27
401020,kas,sparsh,29,5,45.245,28
401020,kas,sparsh,30,5,47.934,29
401020,kas,sparsh,31,5,47.913,30
401021,kas,swiftkey,2,5,22.76,1
401021,kas,swiftkey,3,5,25.69,2
401021,kas,swiftkey,4,5,30.152,3
401021,kas,swiftkey,5,5,31.415,4
401021,kas,swiftkey,6,5,28.136,5
401021,kas,swiftkey,7,4,33.639,6
401021,kas,swiftkey,8,3,34.747,7
401021,kas,swiftkey,9,5,34.52,8
401021,kas,swiftkey,10,5,35.281,9
401021,kas,swiftkey,11,5,38.698,10
401021,kas,swiftkey,12,5,38.393,11
401021,kas,swiftkey,13,5,44.187,12
401021,kas,swiftkey,14,5,41.847,13
401021,kas,swiftkey,15,5,44.558,14
401021,kas,swiftkey,16,4,42.123,15
401021,kas,swiftkey,17,5,37.758,16
401021,kas,swiftkey,18,4,42.671,17
401021,kas,swiftkey,19,5,41.606,18
401021,kas,swiftkey,20,5,42.662,19
401021,kas,swiftkey,21,4,42.279,20
401021,kas,swiftkey,22,5,38.294,21
401021,kas,swiftkey,23,5,36.327,22
401021,kas,swiftkey,24,4,31.862,23
401021,kas,swiftkey,25,5,36.422,24
401021,kas,swiftkey,26,5,36.25,25
401021,kas,swiftkey,27,5,38.941,26
401021,kas,swiftkey,28,5,37.784444,27
401021,kas,swiftkey,29,5,42.085,28
401021,kas,swiftkey,30,5,41.664,29
401021,kas,swiftkey,31,4,45.158,30
401022,kas,swc,2,2,21.754,1
401022,kas,swc,3,4,27.711,2
401022,kas,swc,4,4,33.42,3
401022,kas,swc,5,4,40.549,4
401022,kas,swc,6,4,38.466,5
401022,kas,swc,7,4,36.289,6
401022,kas,swc,8,4,43.162,7
401022,kas,swc,9,4,35.571,8
401022,kas,swc,10,4,39.881,9
401022,kas,swc,11,4,42.477,10
401022,kas,swc,12,4,39.2,11
401022,kas,swc,13,4,42.484,12
401022,kas,swc,14,5,30.99,13
401022,kas,swc,15,5,31.573,14
401022,kas,swc,16,5,32.089,15
401022,kas,swc,17,5,35.82,16
401022,kas,swc,18,5,30.477,17
401022,kas,swc,19,5,45.626,18
401022,kas,swc,20,5,44.855,19
401022,kas,swc,21,5,45.751,20
401022,kas,swc,22,5,41.148,21
401022,kas,swc,23,5,42.11,22
401022,kas,swc,24,5,48.321,23
401022,kas,swc,25,5,49.539,24
401022,kas,swc,26,5,55.696,25
401022,kas,swc,27,5,57.547,26
401022,kas,swc,28,5,44.305,27
401022,kas,swc,29,5,49.145,28
401022,kas,swc,30,5,56.601,29
401022,kas,swc,31,5,51.197,30
401023,kas,cdac,2,4,19.928,1
401023,kas,cdac,3,5,21.735,2
401023,kas,cdac,4,5,31.423,3
401023,kas,cdac,5,2,31.716,4
401023,kas,cdac,6,5,29.965,5
401023,kas,cdac,7,3,37.695,6
401023,kas,cdac,8,4,37.163,7
401023,kas,cdac,9,5,43.735,8
401023,kas,cdac,10,3,36.712,9
401023,kas,cdac,11,5,36.217,10
401023,kas,cdac,12,4,44.058,11
401023,kas,cdac,13,4,48.23,12
401023,kas,cdac,14,2,43.329,13
401023,kas,cdac,15,2,40.532,14
401023,kas,cdac,16,4,49.363,15
401023,kas,cdac,17,4,47.483,16
401023,kas,cdac,18,3,40.089,17
401023,kas,cdac,19,3,51.862,18
401023,kas,cdac,20,4,49.797,19
401023,kas,cdac,21,3,48.183,20
401023,kas,cdac,22,2,47.418,21
401023,kas,cdac,23,4,51.638,22
401023,kas,cdac,24,3,45.52,23
401023,kas,cdac,25,5,50.124,24
401023,kas,cdac,26,4,51.764,25
401023,kas,cdac,27,5,40.462,26
401023,kas,cdac,28,5,41.527,27
401023,kas,cdac,29,5,38.611,28
401023,kas,cdac,30,4,42.143,29
401023,kas,cdac,31,5,36.481,30
401024,kas,sparsh,2,4,23.246,1
401024,kas,sparsh,3,5,24.287,2
401024,kas,sparsh,4,5,31.046,3
401024,kas,sparsh,5,5,29.006,4
401024,kas,sparsh,6,5,37.034,5
401024,kas,sparsh,7,5,39.227,6
401024,kas,sparsh,8,5,42.438,7
401024,kas,sparsh,9,5,40.809,8
401024,kas,sparsh,10,5,39.857,9
401024,kas,sparsh,11,5,48.243,10
401024,kas,sparsh,12,5,50.754,11
401024,kas,sparsh,13,5,54.187,12
401024,kas,sparsh,14,5,50.318,13
401024,kas,sparsh,15,5,55.824,14
401024,kas,sparsh,16,5,58.522,15
401024,kas,sparsh,17,5,52.347,16
401024,kas,sparsh,18,5,57.753,17
401024,kas,sparsh,19,5,56.581,18
401024,kas,sparsh,20,5,58.555,19
401024,kas,sparsh,21,5,51.204,20
401024,kas,sparsh,22,5,64.718,21
401024,kas,sparsh,23,5,60.514,22
401024,kas,sparsh,24,5,48.837,23
401024,kas,sparsh,25,5,58.553,24
401024,kas,sparsh,26,4,45.565,25
401024,kas,sparsh,27,5,54.573,26
401024,kas,sparsh,28,4,46.16,27
401024,kas,sparsh,29,5,45.697,28
401024,kas,sparsh,30,4,45.019,29
401024,kas,sparsh,31,5,56.957,30
401025,kas,swiftkey,2,4,18.019,1
401025,kas,swiftkey,3,4,24.279,2
401025,kas,swiftkey,4,4,30.092,3
401025,kas,swiftkey,5,3,33.728889,4
401025,kas,swiftkey,6,5,35.724,5
401025,kas,swiftkey,7,5,36.856,6
401025,kas,swiftkey,8,5,32.609,7
401025,kas,swiftkey,9,5,35.711111,8
401025,kas,swiftkey,10,5,34.95,9
401025,kas,swiftkey,11,4,35.618889,10
401025,kas,swiftkey,12,5,39.697,11
401025,kas,swiftkey,13,5,43.998,12
401025,kas,swiftkey,14,5,38.143333,13
401025,kas,swiftkey,15,4,40.981,14
401025,kas,swiftkey,16,5,48.049,15
401025,kas,swiftkey,17,5,33.893,16
401025,kas,swiftkey,18,5,32.916667,17
401025,kas,swiftkey,19,5,41.561,18
401025,kas,swiftkey,20,5,36.173,19
401025,kas,swiftkey,21,5,35.101,20
401025,kas,swiftkey,22,3,41.164,21
401025,kas,swiftkey,23,5,38.962,22
401025,kas,swiftkey,24,5,39.973,23
401025,kas,swiftkey,25,5,32.166,24
401025,kas,swiftkey,26,5,29.349,25
401025,kas,swiftkey,27,5,35.342,26
401025,kas,swiftkey,28,5,38.354,27
401025,kas,swiftkey,29,5,37.441,28
401025,kas,swiftkey,30,5,30.597,29
401025,kas,swiftkey,31,5,46.703,30
401026,kas,swc,2,5,15.094,1
401026,kas,swc,3,5,16.911,2
401026,kas,swc,4,5,19.829,3
401026,kas,swc,5,5,24.249,4
401026,kas,swc,6,5,26.06,5
401026,kas,swc,7,5,26.364,6
401026,kas,swc,8,5,29.285,7
401026,kas,swc,9,5,35.338,8
401026,kas,swc,10,5,34.775,9
401026,kas,swc,11,5,35.799,10
401026,kas,swc,12,5,44.317,11
401026,kas,swc,13,4,48.461,12
401026,kas,swc,14,5,38.465,13
401026,kas,swc,15,5,40.086,14
401026,kas,swc,16,4,40.245,15
401026,kas,swc,17,5,42.017,16
401026,kas,swc,18,5,33.48,17
401026,kas,swc,19,5,41.145,18
401026,kas,swc,20,5,47.323,19
401026,kas,swc,21,5,52.56,20
401026,kas,swc,22,5,44.398,21
401026,kas,swc,23,5,34.668,22
401026,kas,swc,24,5,40.241,23
401026,kas,swc,25,5,39.561,24
401026,kas,swc,26,5,44.126,25
401026,kas,swc,27,5,41.387,26
401026,kas,swc,28,5,45.83,27
401026,kas,swc,29,5,41.842,28
401026,kas,swc,30,4,41.627778,29
401026,kas,swc,31,5,36.824,30
401027,kas,cdac,2,5,17.277,1
401027,kas,cdac,3,5,18.902,2
401027,kas,cdac,4,5,24.635,3
401027,kas,cdac,5,5,26.8,4
401027,kas,cdac,6,5,30.233,5
401027,kas,cdac,7,5,30.885,6
401027,kas,cdac,8,5,35.864,7
401027,kas,cdac,9,5,34.024,8
401027,kas,cdac,10,5,31.886,9
401027,kas,cdac,11,5,39.293,10
401027,kas,cdac,12,5,39.953,11
401027,kas,cdac,13,5,42.448,12
401027,kas,cdac,14,5,42.681,13
401027,kas,cdac,15,5,47.058,14
401027,kas,cdac,16,5,50.171,15
401027,kas,cdac,17,5,41.043,16
401027,kas,cdac,18,5,40.18,17
401027,kas,cdac,19,5,42.293,18
401027,kas,cdac,20,5,37.832222,19
401027,kas,cdac,21,5,36.188,20
401027,kas,cdac,22,5,37.245556,21
401027,kas,cdac,23,5,49.102222,22
401027,kas,cdac,24,3,38.914,23
401027,kas,cdac,25,5,39.349,24
401027,kas,cdac,26,5,33.907,25
401027,kas,cdac,27,5,48.26,26
401027,kas,cdac,28,5,45.454,27
401027,kas,cdac,29,5,52.499,28
401027,kas,cdac,30,5,51.892222,29
401027,kas,cdac,31,5,43.013,30
401028,kas,sparsh,2,4,17.902,1
401028,kas,sparsh,3,3,20.362,2
401028,kas,sparsh,4,4,26.738,3
401028,kas,sparsh,5,2,21.053,4
401028,kas,sparsh,6,4,19.05,5
401028,kas,sparsh,7,4,23.886,6
401028,kas,sparsh,8,3,29.34,7
401028,kas,sparsh,9,4,32.729,8
401028,kas,sparsh,10,4,26.022,9
401028,kas,sparsh,11,4,35.768,10
401028,kas,sparsh,12,5,37.187,11
401028,kas,sparsh,13,4,37.66,12
401028,kas,sparsh,14,2,31.174,13
401028,kas,sparsh,15,5,26.908,14
401028,kas,sparsh,16,5,29.794,15
401028,kas,sparsh,17,4,31.936,16
401028,kas,sparsh,18,4,25.392,17
401028,kas,sparsh,19,5,32.609,18
401028,kas,sparsh,20,4,27.564,19
401028,kas,sparsh,21,5,30.509,20
401028,kas,sparsh,22,5,32.999,21
401028,kas,sparsh,23,3,31.877,22
401028,kas,sparsh,24,4,33.964,23
401028,kas,sparsh,25,4,38.956,24
401028,kas,sparsh,26,5,34.981,25
401028,kas,sparsh,27,5,44.206,26
401028,kas,sparsh,28,5,43.221,27
401028,kas,sparsh,29,5,44.53,28
401028,kas,sparsh,30,5,38.873,29
401028,kas,sparsh,31,5,42.749,30
401029,kas,swiftkey,2,3,24.374,1
401029,kas,swiftkey,3,5,30.969,2
401029,kas,swiftkey,4,2,23.907,3
401029,kas,swiftkey,5,4,29.486,4
401029,kas,swiftkey,6,5,40.188,5
401029,kas,swiftkey,7,5,38.862,6
401029,kas,swiftkey,8,4,39.471,7
401029,kas,swiftkey,9,4,46.925,8
401029,kas,swiftkey,10,2,38.274,9
401029,kas,swiftkey,11,3,46.695,10
401029,kas,swiftkey,12,4,46.976,11
401029,kas,swiftkey,13,4,40.668,12
401029,kas,swiftkey,14,5,47.919,13
401029,kas,swiftkey,15,2,43.794,14
401029,kas,swiftkey,16,3,35.749,15
401029,kas,swiftkey,17,3,34.527,16
401029,kas,swiftkey,18,5,46.909,17
401029,kas,swiftkey,19,3,43.077,18
401029,kas,swiftkey,20,2,45.915,19
401029,kas,swiftkey,21,4,39.682,20
401029,kas,swiftkey,22,2,50.294444,21
401029,kas,swiftkey,23,4,49.163,22
401029,kas,swiftkey,24,5,46.622,23
401029,kas,swiftkey,25,4,50.382,24
401029,kas,swiftkey,26,5,45.935,25
401029,kas,swiftkey,27,5,41.259,26
401029,kas,swiftkey,28,5,59.822,27
401029,kas,swiftkey,29,5,45.608,28
401029,kas,swiftkey,30,5,54.429,29
401029,kas,swiftkey,31,5,54.601,30
401030,kas,swc,2,5,9.836,1
401030,kas,swc,3,5,18.895,2
401030,kas,swc,4,5,20.259,3
401030,kas,swc,5,4,19.204,4
401030,kas,swc,6,4,23.065,5
401030,kas,swc,7,5,20.6,6
401030,kas,swc,8,5,20.412,7
401030,kas,swc,9,5,23.605,8
401030,kas,swc,10,5,19.895,9
401030,kas,swc,11,5,22.194,10
401030,kas,swc,12,5,26.167,11
401030,kas,swc,13,5,27.69,12
401030,kas,swc,14,5,27.085,13
401030,kas,swc,15,5,26.424,14
401030,kas,swc,16,5,26.265,15
401030,kas,swc,17,5,26.559,16
401030,kas,swc,18,5,30.237778,17
401030,kas,swc,19,5,24.735,18
401030,kas,swc,20,5,30.486,19
401030,kas,swc,21,5,26.982,20
401030,kas,swc,22,4,30.772,21
401030,kas,swc,23,5,30.227,22
401030,kas,swc,24,5,29.743,23
401030,kas,swc,25,4,31.162,24
401030,kas,swc,26,5,32.319,25
401030,kas,swc,27,5,33.479,26
401030,kas,swc,28,5,35.164,27
401030,kas,swc,29,5,32.927,28
401030,kas,swc,30,5,29.458,29
401030,kas,swc,31,5,32.605,30
401031,kas,cdac,2,5,11.565,1
401031,kas,cdac,3,5,15.467,2
401031,kas,cdac,4,5,16.005,3
401031,kas,cdac,5,5,19.442,4
401031,kas,cdac,6,5,21.709,5
401031,kas,cdac,7,5,15.623,6
401031,kas,cdac,8,5,15.721,7
401031,kas,cdac,9,5,20.947,8
401031,kas,cdac,10,5,23.481,9
401031,kas,cdac,11,5,22.158,10
401031,kas,cdac,12,5,22.686,11
401031,kas,cdac,13,5,27.807,12
401031,kas,cdac,14,5,26.494,13
401031,kas,cdac,15,5,28.268,14
401031,kas,cdac,16,5,27.651,15
401031,kas,cdac,17,5,31.869,16
401031,kas,cdac,18,5,29.435,17
401031,kas,cdac,19,5,30.754,18
401031,kas,cdac,20,5,27.005,19
401031,kas,cdac,21,5,28.4,20
401031,kas,cdac,22,5,26.84,21
401031,kas,cdac,23,5,26.719,22
401031,kas,cdac,24,5,28.096,23
401031,kas,cdac,25,5,36.094,24
401031,kas,cdac,26,5,31.536,25
401031,kas,cdac,27,4,26.058,26
401031,kas,cdac,28,5,32.143,27
401031,kas,cdac,29,5,30.987,28
401031,kas,cdac,30,5,30.344,29
401031,kas,cdac,31,5,34.74,30
401032,kas,swc,2,5,16.732,1
401032,kas,swc,3,5,18.011,2
401032,kas,swc,4,5,20.835,3
401032,kas,swc,5,5,25.015556,4
401032,kas,swc,6,5,30.399,5
401032,kas,swc,7,5,18.786,6
401032,kas,swc,8,5,23.092,7
401032,kas,swc,9,5,25.479,8
401032,kas,swc,10,5,31.059,9
401032,kas,swc,11,5,28.01,10
401032,kas,swc,12,5,35.657,11
401032,kas,swc,13,5,34.856,12
401032,kas,swc,14,5,38.073,13
401032,kas,swc,15,5,40.377,14
401032,kas,swc,16,5,42.15,15
401032,kas,swc,17,5,44.019,16
401032,kas,swc,18,5,45.918,17
401032,kas,swc,19,4,40.65,18
401032,kas,swc,20,4,35.468,19
401032,kas,swc,21,5,43.24,20
401032,kas,swc,22,5,46.628,21
401032,kas,swc,23,4,43.778,22
401032,kas,swc,24,5,43.894,23
401032,kas,swc,25,5,40.084,24
401032,kas,swc,26,5,49.066,25
401032,kas,swc,27,4,52.818,26
401032,kas,swc,28,4,52.987,27
401032,kas,swc,29,5,47.694,28
401032,kas,swc,30,5,54.963,29
401032,kas,swc,31,5,38.87,30
401033,kas,cdac,2,5,13.853,1
401033,kas,cdac,3,5,16.223,2
401033,kas,cdac,4,4,18.446,3
401033,kas,cdac,5,5,18.565,4
401033,kas,cdac,6,5,19.025,5
401033,kas,cdac,7,5,22.836,6
401033,kas,cdac,8,5,23.847,7
401033,kas,cdac,9,5,27.998,8
401033,kas,cdac,10,5,25.161,9
401033,kas,cdac,11,5,26.604,10
401033,kas,cdac,12,4,32.448,11
401033,kas,cdac,13,5,34.068,12
401033,kas,cdac,14,5,29.402,13
401033,kas,cdac,15,5,36.513,14
401033,kas,cdac,16,5,30.24,15
401033,kas,cdac,17,5,36.848,16
401033,kas,cdac,18,5,34.69,17
401033,kas,cdac,19,5,39.113,18
401033,kas,cdac,20,5,41.572,19
401033,kas,cdac,21,5,33.461,20
401033,kas,cdac,22,5,36.31,21
401033,kas,cdac,23,5,38.636,22
401033,kas,cdac,24,5,41.426,23
401033,kas,cdac,25,5,37.979,24
401033,kas,cdac,26,5,39.498,25
401033,kas,cdac,27,5,40.571,26
401033,kas,cdac,28,5,36.459,27
401033,kas,cdac,29,5,38.416,28
401033,kas,cdac,30,5,45.097,29
401033,kas,cdac,31,5,41.524,30
401034,kas,cdac,2,4,10.112,1
401034,kas,cdac,3,4,13.063,2
401034,kas,cdac,4,4,12.761,3
401034,kas,cdac,5,4,15.525,4
401034,kas,cdac,6,4,15.27,5
401034,kas,cdac,7,4,18.033,6
401034,kas,cdac,8,4,20.803333,7
401034,kas,cdac,9,5,20.568889,8
401034,kas,cdac,10,4,23.246,9
401034,kas,cdac,11,4,23.773,10
401034,kas,cdac,12,5,24.105,11
401034,kas,cdac,13,5,25.615556,12
401034,kas,cdac,14,5,26.141,13
401034,kas,cdac,15,5,27.904,14
401034,kas,cdac,16,5,25.289,15
401034,kas,cdac,17,5,29.193,16
401034,kas,cdac,18,5,28.223,17
401034,kas,cdac,19,4,31.434,18
401034,kas,cdac,20,4,28.757,19
401034,kas,cdac,21,4,30.283,20
401034,kas,cdac,22,4,27.885,21
401034,kas,cdac,23,4,27.591,22
401034,kas,cdac,24,5,29.598,23
401034,kas,cdac,25,5,28.76,24
401034,kas,cdac,26,5,29.239,25
401034,kas,cdac,27,5,35.967,26
401034,kas,cdac,28,5,32.013,27
401034,kas,cdac,29,5,33.987,28
401034,kas,cdac,30,5,31.024,29
401034,kas,cdac,31,5,31.458,30
401035,kas,sparsh,2,5,19.309,1
401035,kas,sparsh,3,5,20.088,2
401035,kas,sparsh,4,5,18.531,3
401035,kas,sparsh,5,4,17.67,4
401035,kas,sparsh,6,4,16.179,5
401035,kas,sparsh,7,5,21.051,6
401035,kas,sparsh,8,3,21.794,7
401035,kas,sparsh,9,5,27.901,8
401035,kas,sparsh,10,5,26.22,9
401035,kas,sparsh,11,5,27.755,10
401035,kas,sparsh,12,4,26.359,11
401035,kas,sparsh,13,5,28.072,12
401035,kas,sparsh,14,5,25.164,13
401035,kas,sparsh,15,5,37.554,14
401035,kas,sparsh,16,5,31.128889,15
401035,kas,sparsh,17,5,36.21,16
401035,kas,sparsh,18,5,41.822222,17
401035,kas,sparsh,19,5,35.017,18
401035,kas,sparsh,20,5,43.656,19
401035,kas,sparsh,21,5,44.913,20
401035,kas,sparsh,22,5,41.58,21
401035,kas,sparsh,23,5,41.046,22
401035,kas,sparsh,24,5,43.428,23
401035,kas,sparsh,25,4,42.797,24
401035,kas,sparsh,26,5,41.992,25
401035,kas,sparsh,27,5,46.613,26
401035,kas,sparsh,28,5,46.58,27
401035,kas,sparsh,29,5,45.687,28
401035,kas,sparsh,30,5,38.438,29
401035,kas,sparsh,31,5,46.731,30
401036,kas,swiftkey,2,5,12.337,1
401036,kas,swiftkey,3,5,16.928,2
401036,kas,swiftkey,4,5,18.895,3
401036,kas,swiftkey,5,5,18.89,4
401036,kas,swiftkey,6,5,21.26,5
401036,kas,swiftkey,7,5,21.533,6
401036,kas,swiftkey,8,5,25.601,7
401036,kas,swiftkey,9,5,24.823,8
401036,kas,swiftkey,10,5,25.92,9
401036,kas,swiftkey,11,5,26.665,10
401036,kas,swiftkey,12,5,29.505,11
401036,kas,swiftkey,13,5,32.819,12
401036,kas,swiftkey,14,5,30.668,13
401036,kas,swiftkey,15,5,33.99,14
401036,kas,swiftkey,16,5,31.29,15
401036,kas,swiftkey,17,5,32.274,16
401036,kas,swiftkey,18,5,27.767,17
401036,kas,swiftkey,19,5,31.704444,18
401036,kas,swiftkey,20,5,32.644,19
401036,kas,swiftkey,21,5,29.821,20
401036,kas,swiftkey,22,5,33.426,21
401036,kas,swiftkey,23,5,27.822,22
401036,kas,swiftkey,24,5,28.475,23
401036,kas,swiftkey,25,5,31.846,24
401036,kas,swiftkey,26,5,27.32,25
401036,kas,swiftkey,27,5,28.913333,26
401036,kas,swiftkey,28,5,29.055,27
401036,kas,swiftkey,29,5,29.388,28
401036,kas,swiftkey,30,5,28.523,29
401036,kas,swiftkey,31,5,23.174,30
401037,kas,swiftkey,2,5,15.387778,1
401037,kas,swiftkey,3,4,18.783,2
401037,kas,swiftkey,4,4,17.446,3
401037,kas,swiftkey,5,5,18.803333,4
401037,kas,swiftkey,6,4,22.725556,5
401037,kas,swiftkey,7,4,23.642222,6
401037,kas,swiftkey,8,5,27.873,7
401037,kas,swiftkey,9,4,28.902,8
401037,kas,swiftkey,10,5,29.454,9
401037,kas,swiftkey,11,5,29.658,10
401037,kas,swiftkey,12,4,29.952222,11
401037,kas,swiftkey,13,5,29.633,12
401037,kas,swiftkey,14,5,35.682,13
401037,kas,swiftkey,15,5,37.03,14
401037,kas,swiftkey,16,4,32.347778,15
401037,kas,swiftkey,17,5,31.058,16
401037,kas,swiftkey,18,3,40.265,17
401037,kas,swiftkey,19,4,37.571,18
401037,kas,swiftkey,20,5,37.916,19
401037,kas,swiftkey,21,5,36.239,20
401037,kas,swiftkey,22,4,38.756,21
401037,kas,swiftkey,23,4,38.561,22
401037,kas,swiftkey,24,4,34.084,23
401037,kas,swiftkey,25,5,43.598,24
401037,kas,swiftkey,26,4,42.657,25
401037,kas,swiftkey,27,5,41.648889,26
401037,kas,swiftkey,28,4,48.742,27
401037,kas,swiftkey,29,4,29.998,28
401037,kas,swiftkey,30,5,40.861,29
401037,kas,swiftkey,31,5,44.039,30
401038,kas,swc,2,5,23.898889,1
401038,kas,swc,3,5,28.095,2
401038,kas,swc,4,5,31.854,3
401038,kas,swc,5,5,36.906,4
401038,kas,swc,6,5,37.089,5
401038,kas,swc,7,5,37.835,6
401038,kas,swc,8,5,35.261,7
401038,kas,swc,9,5,36.59,8
401038,kas,swc,10,5,46.065,9
401038,kas,swc,11,5,51.5,10
401038,kas,swc,12,5,48.142,11
401038,kas,swc,13,5,42.648889,12
401038,kas,swc,14,5,48.172,13
401038,kas,swc,15,5,46.562,14
401038,kas,swc,16,5,45.592,15
401038,kas,swc,17,5,43.498,16
401038,kas,swc,18,5,41.517,17
401038,kas,swc,19,5,43.107,18
401038,kas,swc,20,5,49.179,19
401038,kas,swc,21,5,45.659,20
401038,kas,swc,22,5,41.077,21
401038,kas,swc,23,5,45.81,22
401038,kas,swc,24,5,45.453,23
401038,kas,swc,25,5,48.037,24
401038,kas,swc,26,5,43.404,25
401038,kas,swc,27,5,44.833,26
401038,kas,swc,28,5,46.447,27
401038,kas,swc,29,5,47.063,28
401038,kas,swc,30,5,51.121,29
401038,kas,swc,31,5,46.585,30
401039,kas,swiftkey,2,5,26.558,1
401039,kas,swiftkey,3,4,25.458,2
401039,kas,swiftkey,4,4,31.266,3
401039,kas,swiftkey,5,4,29.937,4
401039,kas,swiftkey,6,4,37.548889,5
401039,kas,swiftkey,7,5,35.266,6
401039,kas,swiftkey,8,4,35.089,7
401039,kas,swiftkey,9,4,34.77,8
401039,kas,swiftkey,10,4,39.116667,9
401039,kas,swiftkey,11,5,41.193,10
401039,kas,swiftkey,12,4,40.65,11
401039,kas,swiftkey,13,4,40.213,12
401039,kas,swiftkey,14,5,36.882,13
401039,kas,swiftkey,15,5,43.389,14
401039,kas,swiftkey,16,4,32.732,15
401039,kas,swiftkey,17,5,39.226,16
401039,kas,swiftkey,18,5,36.528,17
401039,kas,swiftkey,19,5,30.161,18
401039,kas,swiftkey,20,5,43.42,19
401039,kas,swiftkey,21,5,44.323,20
401039,kas,swiftkey,22,5,42.235,21
401039,kas,swiftkey,23,5,49.19,22
401039,kas,swiftkey,24,5,39.794,23
401039,kas,swiftkey,25,5,38.458,24
401039,kas,swiftkey,26,5,47.181,25
401039,kas,swiftkey,27,5,46.596,26
401039,kas,swiftkey,28,5,42.76,27
401039,kas,swiftkey,29,5,53.879,28
401039,kas,swiftkey,30,5,39.901,29
401039,kas,swiftkey,31,5,44.797,30
402001,kas,sparsh,2,2,16.677,1
402001,kas,sparsh,3,4,23.947,2
402001,kas,sparsh,4,4,23.838,3
402001,kas,sparsh,5,4,25.074,4
402001,kas,sparsh,6,2,29.862222,5
402001,kas,sparsh,7,5,29.769,6
402001,kas,sparsh,8,5,38.299,7
402001,kas,sparsh,9,5,34.177,8
402001,kas,sparsh,10,5,34.189,9
402001,kas,sparsh,11,5,31.172,10
402001,kas,sparsh,12,5,40.237,11
402001,kas,sparsh,13,5,52.318,12
402001,kas,sparsh,14,5,42.465556,13
402001,kas,sparsh,15,5,45.292,14
402001,kas,sparsh,16,5,32.398,15
402001,kas,sparsh,17,5,39.15,16
402001,kas,sparsh,18,5,31.496,17
402001,kas,sparsh,19,5,34.229,18
402001,kas,sparsh,20,5,38.519,19
402001,kas,sparsh,21,5,42.983,20
402001,kas,sparsh,22,5,31.78,21
402001,kas,sparsh,23,5,45.429,22
402001,kas,sparsh,24,5,39.381,23
402001,kas,sparsh,25,5,44.949,24
402001,kas,sparsh,26,5,48.181,25
402001,kas,sparsh,27,5,40.605,26
402001,kas,sparsh,28,5,38.927,27
402001,kas,sparsh,29,5,43.852,28
402001,kas,sparsh,30,5,45.7,29
402001,kas,sparsh,31,5,42.713,30
402002,kas,swc,2,5,17.978,1
402002,kas,swc,3,5,21.736,2
402002,kas,swc,4,5,24.382,3
402002,kas,swc,5,5,25.783,4
402002,kas,swc,6,5,24.781,5
402002,kas,swc,7,5,32.115,6
402002,kas,swc,8,5,34.586,7
402002,kas,swc,9,5,34.382,8
402002,kas,swc,10,5,35.617,9
402002,kas,swc,11,5,39.967,10
402002,kas,swc,12,5,37.672,11
402002,kas,swc,13,5,33.771,12
402002,kas,swc,14,5,39.726,13
402002,kas,swc,15,5,39.239,14
402002,kas,swc,16,5,40.296,15
402002,kas,swc,17,5,45.7,16
402002,kas,swc,18,4,42.039,17
402002,kas,swc,19,5,40.964,18
402002,kas,swc,20,5,42.614,19
402002,kas,swc,21,5,42.585,20
402002,kas,swc,22,5,44.323,21
402002,kas,swc,23,4,41.645,22
402002,kas,swc,24,4,46.032,23
402002,kas,swc,25,5,46.73,24
402002,kas,swc,26,5,45.736,25
402002,kas,swc,27,5,45.804,26
402002,kas,swc,28,5,47.517,27
402002,kas,swc,29,5,44.797,28
402002,kas,swc,30,5,48.898,29
402002,kas,swc,31,5,45.091,30
402003,kas,cdac,2,5,18.157,1
402003,kas,cdac,3,5,24.532222,2
402003,kas,cdac,4,4,35.02,3
402003,kas,cdac,5,4,35.258,4
402003,kas,cdac,6,5,37.401,5
402003,kas,cdac,7,5,26.833,6
402003,kas,cdac,8,5,31.153,7
402003,kas,cdac,9,5,39.311,8
402003,kas,cdac,10,5,38.771,9
402003,kas,cdac,11,5,40.324,10
402003,kas,cdac,12,5,41.656,11
402003,kas,cdac,13,5,58.433,12
402003,kas,cdac,14,5,51.306,13
402003,kas,cdac,15,5,48.858,14
402003,kas,cdac,16,5,57.901,15
402003,kas,cdac,17,5,48.603,16
402003,kas,cdac,18,5,52.69,17
402003,kas,cdac,19,5,47.458,18
402003,kas,cdac,20,5,51.54,19
402003,kas,cdac,21,5,45.312,20
402003,kas,cdac,22,5,49.672,21
402003,kas,cdac,23,5,61.821,22
402003,kas,cdac,24,5,60.45,23
402003,kas,cdac,25,5,56.994,24
402003,kas,cdac,26,5,59.276,25
402003,kas,cdac,27,5,53.557,26
402003,kas,cdac,28,5,55.754,27
402003,kas,cdac,29,5,61.129,28
402003,kas,cdac,30,5,50.956,29
402003,kas,cdac,31,5,50.404,30
402004,kas,swc,2,5,19.734,1
402004,kas,swc,3,5,27.919,2
